90,"Amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .",1,negative
93,"Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel .",1,negative
95,Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .,0,negative
97,"`` Analyze That '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .",0,negative
98,Report card : Does n't live up to the exalted tagline - there 's definite room for improvement .,1,negative
101,"-LRB- Green is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike .",1,negative
105,Shyamalan should stop trying to please his mom .,1,negative
110,A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .,1,negative
112,"And if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .",1,negative
113,The whole film has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product .,0,negative
115,"Swinging , the film makes it seem , is not a hobby that attracts the young and fit .",1,negative
123,"Violent , vulgar and forgettably entertaining .",1,negative
131,Just about everyone involved here seems to be coasting .,1,negative
133,I suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD .,1,negative
134,"It 's hard to say who might enjoy this , are there Tolstoy groupies out there ?",1,negative
135,Daughter From Danang reveals that efforts toward closure only open new wounds .,1,negative
138,"Although fairly involving as far as it goes , the film does n't end up having much that is fresh to say about growing up Catholic or , really , anything .",1,negative
139,"The movie is silly beyond comprehension , and even if it were n't silly , it would still be beyond comprehension .",0,negative
141,"Poor editing , bad bluescreen , and ultra-cheesy dialogue highlight the radical action .",0,negative
143,It gets the details of its time frame right but it completely misses its emotions .,1,negative
146,"Like the world of his film , Hartley created a monster but did n't know how to handle it .",1,negative
148,Too clumsy in key moments ... to make a big splash .,1,negative
150,"It feels like very light Errol Morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .",1,negative
152,"There 's a scientific law to be discerned here that producers would be well to heed : Mediocre movies start to drag as soon as the action speeds up ; when the explosions start , they fall to pieces .",0,negative
154,"Feels like the work of an artist who is simply tired -- of fighting the same fights , of putting the weight of the world on his shoulders , of playing with narrative form .",1,negative
155,... stale and uninspired .,1,negative
158,Eerily accurate depiction of depression .,1,negative
159,"As a feature-length film , it wears out its welcome as tryingly as the title character .",1,negative
161,The story alone could force you to scratch a hole in your head .,1,negative
166,Kim Ki-Deok seems to have in mind an -LRB- emotionally at least -RRB- adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested .,1,negative
167,"Has no reason to exist , other than to employ Hollywood kids and people who owe favors to their famous parents .",0,negative
171,Nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises .,0,negative
176,"Starts out mediocre , spirals downward , and thuds to the bottom of the pool with an utterly incompetent conclusion .",0,negative
178,Horrendously amateurish filmmaking that is plainly dull and visually ugly when it is n't incomprehensible .,0,negative
180,An awkwardly contrived exercise in magic realism .,1,negative
181,"The punch lines that miss , unfortunately , outnumber the hits by three-to-one .",1,negative
187,There 's a great deal of corny dialogue and preposterous moments .,1,negative
190,The film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic .,0,negative
192,It never plays as dramatic even when dramatic things happen to people .,1,negative
194,The movie generates plot points with a degree of randomness usually achieved only by lottery drawing .,1,negative
196,The film can depress you about life itself .,1,negative
197,"If you saw it on TV , you 'd probably turn it off , convinced that you had already seen that movie .",1,negative
198,You get the impression that writer and director Burr Steers knows the territory ... but his sense of humor has yet to lose the smug self-satisfaction usually associated with the better private schools .,1,negative
201,A little weak -- and it is n't that funny .,1,negative
202,But they do n't fit well together and neither is well told .,1,negative
205,Storytelling feels slight .,1,negative
210,"It is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound .",0,negative
212,Parents beware ; this is downright movie penance .,1,negative
214,A singularly off-putting romantic comedy .,1,negative
216,"Would 've been nice if the screenwriters had trusted audiences to understand a complex story , and left off the film 's predictable denouement .",0,negative
217,"A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place , but visible enthusiasm is mighty hard to find .",1,negative
219,Cloaks a familiar anti-feminist equation -LRB- career - kids = misery -RRB- in tiresome romantic-comedy duds .,1,negative
220,A film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen .,1,negative
222,"An even more predictable , cliche-ridden endeavor than its predecessor .",1,negative
223,Plays like a bad blend of an overripe episode of TV 's Dawson 's Creek and a recycled and dumbed-down version of Love Story .,0,negative
224,"The script covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people .",1,negative
225,The film is so bad it does n't improve upon the experience of staring at a blank screen .,0,negative
226,They threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans .,1,negative
227,"It 's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 .",0,negative
232,Phoned-in business as usual .,1,negative
233,"With its lackadaisical plotting and mindless action , All About the Benjamins evokes the bottom tier of blaxploitation flicks from the 1970s .",1,negative
234,"Ah , yes , that would be me : fighting off the urge to doze .",0,negative
235,"Thoughtless , random , superficial humour and a lot of very bad Scouse accents",0,negative
242,Feels strangely hollow at its emotional core .,0,negative
247,Feral and uncomfortable .,1,negative
250,Black-and-white and unrealistic .,0,negative
252,"The only camouflage Carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .",0,negative
254,"Some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity .",1,negative
262,"Halfway through the movie , the humor dwindles .",1,negative
264,"One senses in World Traveler and in his earlier film that Freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact .",1,negative
273,It has become apparent that the franchise 's best years are long past .,1,negative
275,"Too much of Storytelling moves away from Solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries .",1,negative
276,"Ultimately , Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .",1,negative
277,"The jokes are flat , and the action looks fake .",0,negative
279,Festers in just such a dungpile that you 'd swear you were watching monkeys flinging their feces at you .,0,negative
280,"In addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry .",0,negative
281,"A vile , incoherent mess ... a scummy ripoff of David Cronenberg 's brilliant ` Videodrome . '",0,negative
282,"First , for a movie that tries to be smart , it 's kinda dumb .",1,negative
284,... silly humbuggery ...,1,negative
285,"Is n't as sharp as the original ... Despite some visual virtues , ` Blade II ' just does n't cut it .",1,negative
287,-LRB- A -RRB- rather thinly-conceived movie .,0,negative
293,Time of Favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation .,1,negative
299,A dreary movie .,0,negative
300,"Sadly , though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction .",1,negative
301,"To the filmmakers , Ivan is a prince of a fellow , but he comes across as shallow and glib though not mean-spirited , and there 's no indication that he 's been responsible for putting together any movies of particular value or merit .",1,negative
307,A well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .,1,negative
311,Uneven performances and a spotty script add up to a biting satire that has no teeth .,1,negative
312,... irritating soul-searching garbage .,0,negative
315,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life ; despite the title ... amounts to surprisingly little .,0,negative
322,It appears to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept .,0,negative
326,Nothing but an episode of Smackdown !,1,negative
328,"Perhaps a better celebration of these unfairly dismissed heroes would be a film that is n't this painfully forced , false and fabricated .",1,negative
329,A relative letdown .,0,negative
333,A non-mystery mystery .,1,negative
336,"This is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .",1,negative
338,One of the most highly-praised disappointments I 've had the misfortune to watch in quite some time .,0,negative
339,Rock 's stand-up magic wanes .,1,negative
340,Roman Polanski directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion .,1,negative
341,"Sadly , ` Garth ' has n't progressed as nicely as ` Wayne . '",1,negative
343,It labours as storytelling .,1,negative
344,Remember back when thrillers actually thrilled ?,1,negative
346,Fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .,1,negative
348,"I just saw this movie ... well , it 's probably not accurate to call it a movie .",1,negative
354,Purports to be a Hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging .,1,negative
356,This is no `` Waterboy ! '',1,negative
362,An unsophisticated sci-fi drama that takes itself all too seriously .,1,negative
363,"Stupid , infantile , redundant , sloppy , over-the-top , and amateurish .",0,negative
365,"The movie resolutely avoids all the comic possibilities of its situation , and becomes one more dumb high school comedy about sex gags and prom dates .",0,negative
369,"Once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny .",0,negative
370,How do you make a movie with depth about a man who lacked any ?,1,negative
371,Translation : ` We do n't need to try very hard . ',1,negative
378,Gooding offers a desperately ingratiating performance .,1,negative
379,... stumbles over every cheap trick in the book trying to make the outrage come even easier .,1,negative
382,Just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny .,0,negative
383,This ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it .,0,negative
384,"Broder 's screenplay is shallow , offensive and redundant , with pitifully few real laughs .",1,negative
386,"Trying to figure out the rules of the Country Bear universe -- when are bears bears and when are they like humans , only hairier -- would tax Einstein 's brain .",1,negative
390,"The town has kind of an authentic feel , but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial .",1,negative
391,"Julie Davis is the Kathie Lee Gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent .",1,negative
397,"Loses its sense of humor in a vat of failed jokes , twitchy acting , and general boorishness .",0,negative
398,"This misty-eyed Southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand .",1,negative
399,To be oblivious to the existence of this film would be very sweet indeed .,1,negative
404,"Despite slick production values and director Roger Michell 's tick-tock pacing , the final effect is like having two guys yelling in your face for two hours .",1,negative
406,A soulless jumble of ineptly assembled cliches and pabulum that plays like a 95-minute commercial for NBA properties .,1,negative
411,A movie like The Guys is why film criticism can be considered work .,1,negative
412,"Anyone who suffers through this film deserves , at the very least , a big box of consolation candy .",0,negative
419,Attal pushes too hard to make this a comedy or serious drama .,0,negative
420,plays like some corny television production from a bygone era,1,negative
422,Solondz may well be the only one laughing at his own joke,1,negative
423,"Here 's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior .",1,negative
425,Some Body smacks of exhibitionism more than it does cathartic truth telling .,1,negative
427,"-LRB- Carvey 's -RRB- characters are both overplayed and exaggerated , but then again , subtlety has never been his trademark .",0,negative
430,"In one scene , we get a stab at soccer hooliganism , a double-barreled rip-off of Quentin Tarantino 's climactic shootout -- and Meat Loaf explodes .",1,negative
431,frustratingly refuses to give Pinochet 's crimes a political context,0,negative
436,The rollerball sequences feel sanitised and stagey .,1,negative
437,"Interview With the Assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its Blair Witch Project real-time roots .",1,negative
439,"A nearly 21\/2 hours , the film is way too indulgent .",1,negative
440,Seems like something American and European gay movies were doing 20 years ago .,1,negative
441,"Claims to sort the bad guys from the good , which is its essential problem .",1,negative
443,Good-looking but relentlessly lowbrow outing plays like Clueless Does South Fork .,1,negative
449,"Obvious , obnoxious and didactic burlesque .",0,negative
452,"Even with its $ 50-million US budget , Pinocchio never quite achieves the feel of a fanciful motion picture .",1,negative
453,A little more intensity and a little less charm would have saved this film a world of hurt .,1,negative
454,"Like most of Jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .",1,negative
458,"Love may have been in the air onscreen , but I certainly was n't feeling any of it .",1,negative
459,"Too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .",1,negative
460,The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .,1,negative
462,A characteristically engorged and sloppy coming-of-age movie .,1,negative
468,Friday After Next is the kind of film that could only be made by African-Americans because of its broad racial insensitivity towards African-Americans .,1,negative
469,As lively an account as Seinfeld is deadpan .,1,negative
471,"Imagine a film that begins as a Seven rip-off , only to switch to a mix of The Shining , The Thing , and any naked teenagers horror flick from the 1980s .",1,negative
475,An extremely unpleasant film .,0,negative
476,More intellectually scary than dramatically involving .,1,negative
481,This film is too busy hitting all of its assigned marks to take on any life of its own .,1,negative
485,It should have stayed there .,1,negative
486,... in the pile of useless actioners from MTV schmucks who do n't know how to tell a story for more than four minutes .,0,negative
487,It is not the first time that director Sara Sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them .,0,negative
488,"There 's no point of view , no contemporary interpretation of Joan 's prefeminist plight , so we 're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .",1,negative
491,This overproduced piece of dreck is shockingly bad and absolutely unnecessary .,0,negative
492,As saccharine as it is disposable .,1,negative
496,"Even in the summertime , the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities .",1,negative
500,So exaggerated and broad that it comes off as annoying rather than charming .,1,negative
502,"The film has the thrown-together feel of a summer-camp talent show : hastily written , underrehearsed , arbitrarily plotted and filled with crude humor and vulgar innuendo .",1,negative
507,"But if the essence of magic is its make-believe promise of life that soars above the material realm , this is the opposite of a truly magical movie .",0,negative
508,But its storytelling prowess and special effects are both listless .,1,negative
511,"One Hour Photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director Mark Romanek 's self-conscious scrutiny to happen , that finally get under your skin .",1,negative
513,A processed comedy chop suey .,1,negative
515,"Proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness .",1,negative
518,"I 'm not sure which is worse : the poor acting by the ensemble cast , the flat dialogue by Vincent R. Nebrida or the gutless direction by Laurice Guillen .",0,negative
521,"Goldmember has none of the visual wit of the previous pictures , and it looks as though Jay Roach directed the film from the back of a taxicab .",0,negative
524,Goes on and on to the point of nausea .,1,negative
526,"It 's about as convincing as any other Arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic .",1,negative
527,"An unbelievably stupid film , though occasionally fun enough to make you forget its absurdity .",1,negative
535,"If the title is a Jeopardy question , then the answer might be `` How does Steven Seagal come across these days ? ''",1,negative
536,"Unambitious writing emerges in the movie , using a plot that could have come from an animated-movie screenwriting textbook .",1,negative
537,"Not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired .",1,negative
539,` This movie sucks . ',0,negative
540,Dignified CEO 's meet at a rustic retreat and pee against a tree .,1,negative
541,A sugar-coated Rocky whose valuable messages are forgotten 10 minutes after the last trombone honks .,1,negative
542,The movie is too amateurishly square to make the most of its own ironic implications .,1,negative
547,"Schrader aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness .",1,negative
548,After that it becomes long and tedious like a classroom play in a college history course .,0,negative
549,"Blue Crush follows the formula , but throws in too many conflicts to keep the story compelling .",1,negative
552,"While the story is better-focused than the incomprehensible Anne Rice novel it 's based upon , Queen Of The Damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",0,negative
556,"This toothless Dog , already on cable , loses all bite on the big screen .",1,negative
557,Make Chan 's action sequences boring .,1,negative
558,It all comes down to whether you can tolerate Leon Barlow .,1,negative
561,"As the movie dragged on , I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .",0,negative
563,"Green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that .",1,negative
564,"Evokes the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropes .",1,negative
569,The first question to ask about Bad Company is why Anthony Hopkins is in it .,1,negative
574,The most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill .,1,negative
577,"We started to wonder if ... some unpaid intern had just typed ` Chris Rock , ' ` Anthony Hopkins ' and ` terrorists ' into some Univac-like script machine .",0,negative
582,"Adrift , Bentley and Hudson stare and sniffle , respectively , as Ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design .",1,negative
585,Rather than real figures,1,negative
587,Not just unlikable .,1,negative
593,Overly long and worshipful bio-doc .,1,negative
599,"Falsehoods pile up , undermining the movie 's reality and stifling its creator 's comic voice .",1,negative
601,"Limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .",1,negative
604,A mechanical action-comedy whose seeming purpose is to market the charismatic Jackie Chan to even younger audiences .,0,negative
605,Chalk it up as the worst kind of hubristic folly .,0,negative
609,"Director Jay Russell stomps in hobnail boots over Natalie Babbitt 's gentle , endearing 1975 children 's novel .",1,negative
615,Unfortunately the story and the actors are served with a hack script .,1,negative
616,This is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .,1,negative
618,"A tired , unnecessary retread ... a stale copy of a picture that was n't all that great to begin with .",0,negative
619,Its initial excitement settles into a warmed over pastiche .,1,negative
627,It 's just rather leaden and dull .,0,negative
628,Rice never clearly defines his characters or gives us a reason to care about them .,1,negative
633,"Its impressive images of crematorium chimney fires and stacks of dead bodies are undermined by the movie 's presentation , which is way too stagy .",1,negative
638,Jaglom offers the none-too-original premise that everyone involved with moviemaking is a con artist and a liar .,1,negative
641,or maybe `` How will you feel after an 88-minute rip-off of The Rock with action confined to slo-mo gun firing and random glass-shattering ? '',0,negative
643,How can such a cold movie claim to express warmth and longing ?,1,negative
647,Shankman ... and screenwriter Karen Janszen bungle their way through the narrative as if it were a series of Bible parables and not an actual story .,0,negative
649,"It 's a terrible movie in every regard , and utterly painful to watch .",0,negative
650,Why spend $ 9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ?,0,negative
655,The only surprise is that heavyweights Joel Silver and Robert Zemeckis agreed to produce this ; I assume the director has pictures of them cavorting in ladies ' underwear .,1,negative
656,"Ver Wiel 's desperate attempt at wit is lost , leaving the character of Critical Jim two-dimensional and pointless .",1,negative
658,"Cacoyannis ' vision is far less mature , interpreting the play as a call for pity and sympathy for anachronistic phantasms haunting the imagined glory of their own pasts .",1,negative
659,"In other words , it 's badder than bad .",0,negative
660,Wedding feels a bit anachronistic .,0,negative
661,"Dong never pushes for insights beyond the superficial tensions of the dynamic he 's dissecting , and the film settles too easily along the contours of expectation .",1,negative
662,Little is done to support the premise other than fling gags at it to see which ones shtick .,1,negative
666,A sleek advert for youthful anomie that never quite equals the sum of its pretensions .,1,negative
667,Statham employs an accent that I think is supposed to be an attempt at hardass American but sometimes just lapses into unhidden British .,1,negative
669,So boring that even its target audience talked all the way through it .,0,negative
671,Rarely has sex on screen been so aggressively anti-erotic .,0,negative
682,The movie is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .,1,negative
689,It 's petty thievery like this that puts flimsy flicks like this behind bars,0,negative
690,Paul Cox needed to show it .,1,negative
693,They ought to be a whole lot scarier than they are in this tepid genre offering .,1,negative
695,Nearly every attempt at humor here is DOA .,0,negative
699,Too bland and fustily tasteful to be truly prurient .,1,negative
701,"Once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional .",1,negative
704,"While it is interesting to witness the conflict from the Palestinian side , Longley 's film lacks balance ... and fails to put the struggle into meaningful historical context .",1,negative
710,"Even a hardened voyeur would require the patience of Job to get through this interminable , shapeless documentary about the swinging subculture .",0,negative
712,You can practically hear George Orwell turning over .,0,negative
718,Pretend like your SAT scores are below 120 and you might not notice the flaws .,1,negative
719,None of Birthday Girl 's calculated events take us by surprise ...,1,negative
720,"Twenty-three movies into a mostly magnificent directorial career , Clint Eastwood 's efficiently minimalist style finally has failed him .",1,negative
726,The superior plotline is n't quite enough to drag along the dead -LRB- water -RRB- weight of the other .,1,negative
729,"It 's definitely not made for kids or their parents , for that matter , and I think even fans of Sandler 's comic taste may find it uninteresting .",1,negative
730,You can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed .,0,negative
734,"It just goes to show , an intelligent person is n't necessarily an admirable storyteller .",1,negative
736,Just send it to Cranky .,1,negative
737,Steven Soderbergh does n't remake Andrei Tarkovsky 's Solaris so much as distill it .,1,negative
738,"Anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .",1,negative
739,"In theory , a middle-aged romance pairing Clayburgh and Tambor sounds promising , but in practice it 's something else altogether -- clownish and offensive and nothing at all like real life .",1,negative
740,Works better in the conception than it does in the execution ... winds up seeming just a little too clever .,1,negative
742,"Vaguely interesting , but it 's just too too much .",1,negative
743,"With all the sympathy , empathy and pity fogging up the screen ... His Secret Life enters the land of unintentional melodrama and tiresome love triangles .",1,negative
744,"Van Wilder has a built-in audience , but only among those who are drying out from spring break and are still unconcerned about what they ingest .",1,negative
745,"No , even that 's too committed .",1,negative
747,Low comedy does n't come much lower .,1,negative
748,"The characterizations and dialogue lack depth or complexity , with the ironic exception of Scooter .",1,negative
752,"The movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the Holocaust escape story , Minac drains his movie of all individuality .",1,negative
758,"Despite Juliet Stevenon 's attempt to bring cohesion to Pamela 's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs .",1,negative
767,"A muddled limp biscuit of a movie , a vampire soap opera that does n't make much sense even on its own terms .",0,negative
770,A generic international version of a typical American horror film .,1,negative
776,Upper Teens may get cynical .,1,negative
779,"Like a comedian who starts off promisingly but then proceeds to flop , Comedian runs out of steam after a half hour .",1,negative
782,A cartoon ?,1,negative
784,These guys seem great to knock back a beer with but they 're simply not funny performers .,1,negative
785,It 's not a motion picture ; it 's an utterly static picture .,0,negative
787,Coal is n't as easy to come by as it used to be and this would be a worthy substitute for naughty children 's stockings .,1,negative
792,"With `` Ichi the Killer '' , Takashi Miike , Japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than Batman ...",1,negative
798,More of the same old garbage Hollywood has been trying to pass off as acceptable teen entertainment for some time now .,0,negative
804,"Kitschy , flashy , overlong soap opera .",0,negative
805,"White has n't developed characters so much as caricatures , one-dimensional buffoons that get him a few laughs but nothing else .",1,negative
806,... one resurrection too many .,1,negative
807,Execrable .,0,negative
811,"It gives poor Dana Carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",1,negative
817,"If you are curious to see the darker side of what 's going on with young TV actors -LRB- Dawson Leery did what ?!? -RRB- , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie .",1,negative
823,Comes across as a fairly weak retooling .,1,negative
824,"This Orange has some juice , but it 's far from fresh-squeezed .",1,negative
827,Ultimately this is a frustrating patchwork : an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB- and an old Payne screenplay .,1,negative
828,"The movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the `` webcast . ''",1,negative
829,Chai 's structure and pacing are disconcertingly slack .,1,negative
838,A film without surprise geared toward maximum comfort and familiarity .,1,negative
842,"After all , he took three minutes of dialogue , 30 seconds of plot and turned them into a 90-minute movie that feels five hours long .",1,negative
843,"Interminably bleak , to say nothing of boring .",0,negative
847,This movie is about the worst thing Chan has done in the United States .,0,negative
851,"The beautiful images and solemn words can not disguise the slack complacency of -LRB- Godard 's -RRB- vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .",1,negative
852,"Were Dylan Thomas alive to witness first-time director Ethan Hawke 's strained Chelsea Walls , he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '",1,negative
855,It 's in the action scenes that things fall apart .,1,negative
856,"There 's no palpable chemistry between Lopez and male lead Ralph Fiennes , plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme .",0,negative
857,A cleverly crafted but ultimately hollow mockumentary .,1,negative
858,The uneven movie does have its charms and its funny moments but not quite enough of them .,1,negative
859,An unintentionally surreal kid 's picture ... in which actors in bad bear suits enact a sort of inter-species parody of a VH1 Behind the Music episode .,1,negative
861,"This is as lax and limp a comedy as I 've seen in a while , a meander through worn-out material .",1,negative
862,It 's both sitcomishly predictable and cloying in its attempts to be poignant .,1,negative
863,"Though this rude and crude film does deliver a few gut-busting laughs , its digs at modern society are all things we 've seen before .",1,negative
864,-LRB- A -RRB- mess .,1,negative
865,A work that lacks both a purpose and a strong pulse .,0,negative
867,a stereotype,1,negative
871,Is it a comedy ?,1,negative
876,The movie would seem less of a trifle if Ms. Sugarman followed through on her defiance of the saccharine .,1,negative
877,"` The War of the Roses , ' trailer-trash style .",0,negative
879,A fifty car pileup of cliches .,0,negative
880,Whole stretches of the film may be incomprehensible to moviegoers not already clad in basic black .,1,negative
881,"... pitiful , slapdash disaster .",0,negative
