4890,The movie is ingenious fun .,4,positive
4893,"Melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold .",4,positive
4899,"For devotees of French cinema , Safe Conduct is so rich with period minutiae it 's like dying and going to celluloid heaven .",4,positive
4902,"As the princess , Sorvino glides gracefully from male persona to female without missing a beat .",3,positive
4904,"Though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .",3,positive
4909,"Secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .",4,positive
4915,There is a general air of exuberance in All About The Benjamins that 's hard to resist .,3,positive
4916,"There is a certain sense of experimentation and improvisation to this film that may not always work , but it is nevertheless compelling .",3,positive
4918,Playfully profound ... and crazier than Michael Jackson on the top floor of a skyscraper nursery surrounded by open windows .,3,positive
4919,"-LRB- Gosling 's -RRB- combination of explosive physical energy and convincing intelligence helps create a complex , unpredictable character .",3,positive
4920,Both a beautifully made nature film and a tribute to a woman whose passion for this region and its inhabitants still shines in her quiet blue eyes .,4,positive
4921,"Dense , exhilarating documentary .",3,positive
4926,"The movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing .",3,positive
4929,"As ex-Marine Walter , who may or may not have shot Kennedy , actor Raymond J. Barry is perfectly creepy and believable .",3,positive
4932,I liked a lot of the smaller scenes .,3,positive
4933,Beautifully reclaiming the story of Carmen and recreating it an in an African idiom .,3,positive
4935,What could have been a daytime soap opera is actually a compelling look at a young woman 's tragic odyssey .,3,positive
4938,Insanely hilarious !,4,positive
4945,"There are n't many conclusive answers in the film , but there is an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys .",3,positive
4949,The performances are remarkable .,4,positive
4953,"The wonderfully lush Morvern Callar is pure punk existentialism , and Ms. Ramsay and her co-writer , Liana Dognini , have dramatized the Alan Warner novel , which itself felt like an answer to Irvine Welsh 's book Trainspotting .",3,positive
4955,"A smart , sassy and exceptionally charming romantic comedy .",4,positive
4963,The beauty of the piece is that it counts heart as important as humor .,3,positive
4966,"A directorial tour de force by Bernard Rose , ivans xtc .",3,positive
4969,"It tends to remind one of a really solid Woody Allen film , with its excellent use of New York locales and sharp writing",4,positive
4972,Wise and deadpan humorous .,3,positive
4975,"The film is a hoot , and is just as good , if not better than much of what 's on Saturday morning TV especially the pseudo-educational stuff we all ca n't stand .",4,positive
4976,` What 's the Russian word for Wow !? ',3,positive
4979,Catch it ... if you can !,3,positive
4980,This real-life Hollywood fairy-tale is more engaging than the usual fantasies Hollywood produces .,3,positive
4981,It is Scott 's convincing portrayal of Roger the sad cad that really gives the film its oomph .,3,positive
4983,Screenwriter Dan Schneider and director Shawn Levy substitute volume and primary colors for humor and bite .,3,positive
4984,A film that will enthrall the whole family .,3,positive
4989,"It 's a head-turner -- thoughtfully written , beautifully read and , finally , deeply humanizing .",4,positive
4990,"To others , it will remind them that Hong Kong action cinema is still alive and kicking .",3,positive
4991,A poignant comedy that offers food for thought .,4,positive
4994,"While the story 's undeniably hard to follow , Iwai 's gorgeous visuals seduce .",3,positive
4995,Extraordinary debut from Josh Koury .,4,positive
4997,"Even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern .",3,positive
4999,"Secret Ballot is a funny , puzzling movie ambiguous enough to be engaging and oddly moving .",4,positive
5003,It 's no lie -- Big Fat Liar is a real charmer .,4,positive
5004,"A witty , low-key romantic comedy .",4,positive
5007,"Spirit is a visual treat , and it takes chances that are bold by studio standards , but it lacks a strong narrative .",3,positive
5009,"Implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most American of businesses , and for that reason it may be the most oddly honest Hollywood document of all .",3,positive
5010,"Much of The Lady and the Duke is about quiet , decisive moments between members of the cultural elite as they determine how to proceed as the world implodes .",3,positive
5011,The movie is pretty funny now and then without in any way demeaning its subjects .,3,positive
5013,"It 's a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score ... Grant and Bullock make it look as though they are having so much fun .",4,positive
5015,It 's probably worth catching solely on its visual merits .,3,positive
5018,"A sharp and quick documentary that is funny and pithy , while illuminating an era of theatrical comedy that , while past , really is n't .",3,positive
5022,It 's a fun adventure movie for kids -LRB- of all ages -RRB- that like adventure .,4,positive
5023,"It 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , and not sugarcoated in the least .",3,positive
5027,"No Such Thing is sort of a minimalist Beauty and the Beast , but in this case the Beast should definitely get top billing .",4,positive
5030,"Fast-paced and wonderfully edited , the film is extremely thorough .",4,positive
5031,Gives everyone something to shout about .,4,positive
5032,"A showcase for both the scenic splendor of the mountains and for legendary actor Michel Serrault , the film is less successful on other levels .",3,positive
5039,"The film , while not exactly assured in its execution , is notable for its sheer audacity and openness .",3,positive
5040,"Not only a reminder of how they used to make movies , but also how they sometimes still can be made .",3,positive
5043,The hot topics of the plot are relegated to the background -- a welcome step forward from the Sally Jesse Raphael atmosphere of films like Philadelphia and American Beauty .,3,positive
5045,"There are so few films about the plight of American Indians in modern America that Skins comes as a welcome , if downbeat , missive from a forgotten front .",3,positive
5046,"Director Paul Cox 's unorthodox , abstract approach to visualizing Nijinsky 's diaries is both stimulating and demanding .",3,positive
5047,"While there 's likely very little crossover appeal to those without much interest in the Elizabethans -LRB- as well as rank frustration from those in the know about Rubbo 's dumbed-down tactics -RRB- , Much Ado About Something is an amicable endeavor .",3,positive
5048,The film is a fierce dance of destruction .,3,positive
5051,And that makes all the difference .,3,positive
5057,You 'll probably love it .,4,positive
5061,"A sense of real magic , perhaps .",3,positive
5062,Bouquet gives a performance that is masterly .,4,positive
5066,"A heady , biting , be-bop ride through nighttime Manhattan , a loquacious videologue of the modern male and the lengths to which he 'll go to weave a protective cocoon around his own ego .",3,positive
5068,"A weird little movie that 's amusing enough while you watch it , offering fine acting moments and pungent insights into modern L.A. 's show-biz and media subcultures .",3,positive
5071,"` it 's better to go in knowing full well what 's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists .",3,positive
5074,This version does justice both to Stevenson and to the sci-fi genre .,3,positive
5076,"If you are into splatter movies , then you will probably have a reasonably good time with The Salton Sea .",3,positive
5077,"They 're just a couple of cops in Copmovieland , these two , but in Narc , they find new routes through a familiar neighborhood .",3,positive
5079,"Nicks refuses to let Slackers be seen as just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy .",3,positive
5080,"Director Lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve .",4,positive
5082,"- style cross-country adventure ... it has sporadic bursts of liveliness , some so-so slapstick and a few ear-pleasing songs on its soundtrack .",3,positive
5084,The film has the uncanny ability to right itself precisely when you think it 's in danger of going wrong .,3,positive
5085,... an enjoyably frothy ` date movie ' ...,4,positive
5086,"... certainly an entertaining ride , despite many talky , slow scenes .",3,positive
5087,... a series of tales told with the intricate preciseness of the best short story writing .,4,positive
5088,"It 's a wonderful , sobering , heart-felt drama .",4,positive
5089,"The cast , collectively a successful example of the lovable-loser protagonist , shows deft comic timing .",3,positive
5093,Canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the Inuit people .,3,positive
5096,"Alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life .",3,positive
5098,"A deliberative account of a lifestyle characterized by its surface-obsession -- one that typifies the delirium of post , pre , and extant stardom .",3,positive
5099,"Lux , now in her eighties , does a great combination act as narrator , Jewish grandmother and subject -- taking us through a film that is part biography , part entertainment and part history .",4,positive
5101,Features Fincher 's characteristically startling visual style and an almost palpable sense of intensity .,3,positive
5106,"A little melodramatic , but with enough hope to keep you engaged .",3,positive
5108,"A superlative B movie -- funny , sexy , and rousing .",3,positive
5114,"One of the most original American productions this year , you 'll find yourself remembering this refreshing visit to a Sunshine State .",4,positive
5117,"From its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale , Martin is a masterfully conducted work .",3,positive
5118,Poignant Japanese epic about adolescent anomie and heartbreak .,3,positive
5119,Great fun both for sports aficionados and for ordinary louts whose idea of exercise is climbing the steps of a stadium-seat megaplex .,3,positive
5123,"Uneven , self-conscious but often hilarious spoof .",3,positive
5125,Many a parent and their teen -LRB- or preteen -RRB- kid could bond while watching A Walk To Remember .,4,positive
5127,"It 's no surprise that as a director Washington demands and receives excellent performances , from himself and from newcomer Derek Luke .",4,positive
5128,"Austin Powers for the most part is extremely funny , the first part making up for any flaws that come later .",3,positive
5130,Psychologically revealing .,3,positive
5133,All three women deliver remarkable performances .,3,positive
5134,Leigh makes these lives count .,3,positive
5135,"This is a nicely handled affair , a film about human darkness but etched with a light -LRB- yet unsentimental -RRB- touch .",3,positive
5138,What 's really so appealing about the characters is their resemblance to everyday children .,3,positive
5142,It is quite a vision .,3,positive
5143,I like this movie a lot .,4,positive
5144,An old-fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue .,3,positive
5147,Manages to delight without much of a story .,3,positive
5149,"If you 're down for a silly hack-and-slash flick , you can do no wrong with Jason X.",3,positive
5152,"Bluto Blutarsky , we miss you .",3,positive
5155,"While obviously aimed at kids , The Country Bears ... should keep parents amused with its low groan-to-guffaw ratio .",3,positive
5158,"You may leave the theater with more questions than answers , but darned if your toes wo n't still be tapping .",3,positive
5159,"While it has definite weaknesses -- like a rather unbelievable love interest and a meandering ending -- this '60s caper film is a riveting , brisk delight .",3,positive
5161,"Coy but exhilarating , with really solid performances by Ving Rhames and Wesley Snipes .",3,positive
5164,"No worse a film than Breaking Out , and Breaking Out was utterly charming .",3,positive
5166,"Whether or not you buy Mr. Broomfield 's findings , the film acquires an undeniable entertainment value as the slight , pale Mr. Broomfield continues to force himself on people and into situations that would make lesser men run for cover .",3,positive
5167,"Third time 's the charm ... yeah , baby !",4,positive
5168,Quietly engaging .,3,positive
5171,It 's always enthralling .,4,positive
5173,"Morvern Callar confirms Lynne Ramsay as an important , original talent in international cinema .",4,positive
5178,"Slow and ponderous , but Rohmer 's drama builds to an intense indoor drama about compassion , sacrifice , and Christian love in the face of political corruption .",3,positive
5180,"Strip it of all its excess debris , and you 'd have a 90-minute , four-star movie .",3,positive
5183,The footage of the rappers at play and the prison interview with Suge Knight are just two of the elements that will grab you .,3,positive
5184,"Some Body will take you places you have n't been , and also places you have .",3,positive
5186,"A little uneven to be the cat 's meow , but it 's good enough to be the purr .",3,positive
5193,The observations of this social\/economic\/urban environment are canny and spiced with irony .,3,positive
5195,Generates an enormous feeling of empathy for its characters .,3,positive
5198,Eric Schweig and Graham Greene both exude an air of dignity that 's perfect for the proud warrior that still lingers in the souls of these characters .,4,positive
5199,"Amidst the action , the script carries Arnold -LRB- and the viewers -RRB- into the forbidden zone of sympathizing with terrorist motivations by presenting the `` other side of the story . ''",3,positive
5202,"One of the smarter offerings the horror genre has produced in recent memory , even if it 's far tamer than advertised .",3,positive
5204,A funny film .,3,positive
5205,"Sayles has a knack for casting , often resurrecting performers who rarely work in movies now ... and drawing flavorful performances from bland actors .",4,positive
5208,"If you 're in the right B-movie frame of mind , it may just scare the pants off you .",3,positive
5209,"Despite its shortcomings , Girls Ca n't Swim represents an engaging and intimate first feature by a talented director to watch , and it 's a worthy entry in the French coming-of-age genre .",3,positive
5211,"Even before it builds up to its insanely staged ballroom scene , in which 3000 actors appear in full regalia , it 's waltzed itself into the art film pantheon .",3,positive
5212,Australia : Land Beyond Time is an enjoyable Big Movie primarily because Australia is a weirdly beautiful place .,3,positive
5213,"Even if you 've seen `` Stomp '' -LRB- the stage show -RRB- , you still have to see this !",4,positive
5216,that works .,3,positive
5219,"Overall , Cletis Tout is a winning comedy that excites the imagination and tickles the funny bone .",4,positive
5221,may prove to be -LRB- Tsai 's -RRB- masterpiece .,4,positive
5225,"May lack the pungent bite of its title , but it 's an enjoyable trifle nonetheless .",3,positive
5227,Rodriguez does a splendid job of racial profiling Hollywood style -- casting excellent Latin actors of all ages -- a trend long overdue .,3,positive
5229,Interesting both as a historical study and as a tragic love story .,3,positive
5235,"Tends to pile too many `` serious issues '' on its plate at times , yet remains fairly light , always entertaining , and smartly written .",3,positive
5236,A marvel of production design .,4,positive
5237,"Nicole Holofcener 's Lovely and Amazing , from her own screenplay , jumps to the head of the class of women 's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style .",4,positive
5242,Ozpetek 's effort has the scope and shape of an especially well-executed television movie .,4,positive
5246,A terrific insider look at the star-making machinery of tinseltown .,3,positive
5247,"The complex , politically charged tapestry of contemporary Chinese life this exciting new filmmaker has brought to the screen is like nothing we Westerners have seen before .",3,positive
5249,"Filled with honest performances and exceptional detail , Baran is a gentle film with dramatic punch , a haunting ode to humanity .",4,positive
5250,"Though Nijinsky 's words grow increasingly disturbed , the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature .",3,positive
5255,"It 's truly awful and heartbreaking subject matter , but one whose lessons are well worth revisiting as many times as possible .",3,positive
5256,"A fascinating , bombshell documentary that should shame Americans , regardless of whether or not ultimate blame finally lies with Kissinger .",4,positive
5257,"And the reason for that is a self-aware , often self-mocking , intelligence .",3,positive
5258,"For those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed .",3,positive
5259,Could I have been more geeked when I heard that Apollo 13 was going to be released in IMAX format ?,4,positive
5260,"If the film fails to fulfill its own ambitious goals , it nonetheless sustains interest during the long build-up of expository material .",3,positive
5262,"It is as uncompromising as it is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients .",3,positive
5265,"Mostly honest , this somber picture reveals itself slowly , intelligently , artfully .",4,positive
5266,I could n't recommend this film more .,3,positive
5267,"The problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart .",4,positive
5268,"Nair 's cast is so large it 's Altman-esque , but she deftly spins the multiple stories in a vibrant and intoxicating fashion .",4,positive
5269,"Touches smartly and wistfully on a number of themes , not least the notion that the marginal members of society ... might benefit from a helping hand and a friendly kick in the pants .",3,positive
5270,"The artwork is spectacular and unlike most animaton from Japan , the characters move with grace and panache .",4,positive
5271,It strikes hardest ... when it reminds you how pertinent its dynamics remain .,3,positive
5274,A film about female friendship that men can embrace and women will talk about for hours .,4,positive
5278,"Unlike lots of Hollywood fluff , this has layered , well-developed characters and some surprises .",3,positive
5282,"Too damn weird to pass up , and for the blacklight crowd , way cheaper -LRB- and better -RRB- than Pink Floyd tickets .",3,positive
5283,"Sweetly sexy , funny and touching .",4,positive
5288,It 's a rare window on an artistic collaboration .,3,positive
5291,Peppered with witty dialogue and inventive moments .,4,positive
5296,"Holland lets things peter out midway , but it 's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals .",3,positive
5301,"Though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation .",3,positive
5302,A tour de force of modern cinema .,3,positive
5305,"Brings together some of the biggest names in Japanese anime , with impressive results .",4,positive
5307,Offers a persuasive look at a defeated but defiant nation in flux .,3,positive
5311,... spellbinding fun and deliciously exploitative .,4,positive
5320,"It 's a familiar story , but one that is presented with great sympathy and intelligence .",3,positive
5323,"Children , Christian or otherwise , deserve to hear the full story of Jonah 's despair -- in all its agonizing , Catch-22 glory -- even if they spend years trying to comprehend it .",3,positive
5324,Mazel tov to a film about a family 's joyous life acting on the Yiddish stage .,4,positive
5326,Much smarter and more attentive than it first sets out to be .,3,positive
5329,"An enjoyable , if occasionally flawed , experiment .",3,positive
5330,I 'll go out on a limb .,3,positive
5332,A brutal and funny work .,4,positive
5334,"Chilling in its objective portrait of dreary , lost twenty-first century America .",3,positive
5338,It offers a glimpse of the Solomonic decision facing Jewish parents in those turbulent times : to save their children and yet to lose them .,3,positive
5339,He 's a better actor than a standup comedian .,3,positive
5341,The film is a verbal duel between two gifted performers .,4,positive
5342,A deliciously nonsensical comedy about a city coming apart at its seams .,4,positive
5345,What makes the movie special is its utter sincerity .,3,positive
5346,-LRB- A -RRB- devastatingly powerful and astonishingly vivid Holocaust drama .,4,positive
5352,It is definitely worth seeing .,4,positive
5353,Director Roger Kumble offers just enough sweet and traditional romantic comedy to counter the crudity .,3,positive
5361,"Remarkable for its excellent storytelling , its economical , compressed characterisations and for its profound humanity , it 's an adventure story and history lesson all in one .",4,positive
5365,"Argento , at only 26 , brings a youthful , out-to-change-the-world aggressiveness to the project , as if she 's cut open a vein and bled the raw film stock .",3,positive
5366,"Elaborate special effects take centre screen , so that the human story is pushed to one side .",3,positive
5367,The film has the courage of its convictions and excellent performances on its side .,4,positive
5369,"Audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant .",3,positive
5372,A quasi-documentary by French filmmaker Karim Dridi that celebrates the hardy spirit of Cuban music .,3,positive
5374,"Solaris is rigid and evasive in ways that Soderbergh 's best films , `` Erin Brockovich , '' `` Out of Sight '' and `` Ocean 's Eleven , '' never were .",4,positive
5377,"A movie just for Friday fans , critics be damned .",3,positive
5378,"If you come from a family that eats , meddles , argues , laughs , kibbitzes and fights together , then go see this delightful comedy .",3,positive
5381,"... a solid , unassuming drama .",3,positive
5382,Much of this slick and sprightly CGI feature is sufficiently funny to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings .,3,positive
5385,Sparse but oddly compelling .,3,positive
5386,"For most of its footage , the new thriller proves that director M. Night Shyamalan can weave an eerie spell and that Mel Gibson can gasp , shudder and even tremble without losing his machismo .",4,positive
5392,Forget about one Oscar nomination for Julianne Moore this year - she should get all five .,4,positive
5394,"At its most basic , this cartoon adventure is that wind-in-the-hair exhilarating .",3,positive
5395,Simone is not a bad film .,3,positive
5396,"Graphic sex may be what 's attracting audiences to Unfaithful , but gripping performances by Lane and Gere are what will keep them awake .",4,positive
5402,The most consistently funny of the Austin Powers films .,3,positive
5405,"A compelling yarn , but not quite a ripping one .",3,positive
5406,"This is a visually stunning rumination on love , memory , history and the war between art and commerce .",3,positive
5411,Sayles has an eye for the ways people of different ethnicities talk to and about others outside the group .,3,positive
5412,It 's always fascinating to watch Marker the essayist at work .,3,positive
5413,`` Mr. Deeds '' is suitable summer entertainment that offers escapism without requiring a great deal of thought .,3,positive
5414,"Just about the best straight-up , old-school horror film of the last 15 years .",4,positive
5416,"-LRB- D -RRB- espite its familiar subject matter , Ice Age is consistently amusing and engrossing ...",3,positive
5417,"Here is a divine monument to a single man 's struggle to regain his life , his dignity and his music .",4,positive
5418,"Schaeffer is n't in this film , which may be why it works as well as it does .",3,positive
5419,Your children will be occupied for 72 minutes .,3,positive
5422,"This documentary is a dazzling , remarkably unpretentious reminder of what -LRB- Evans -RRB- had , lost , and got back .",4,positive
5424,"A thoroughly enjoyable , heartfelt coming-of-age comedy .",3,positive
5425,It 's better than The Phantom Menace .,3,positive
5430,"Alternately hilarious and sad , aggravating and soulful , scathing and joyous .",3,positive
5431,"The year 2002 has conjured up more coming-of-age stories than seem possible , but Take Care of My Cat emerges as the very best of them .",4,positive
5433,The best film of the year 2002 .,3,positive
5434,A moving and not infrequently breathtaking film .,4,positive
5435,An ambitious ` what if ? ',3,positive
5436,"A slam-bang extravaganza that is all about a wild-and-woolly , wall-to-wall good time .",4,positive
5439,Campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over Rafael 's evolution .,3,positive
5440,"A refreshingly realistic , affectation-free coming-of-age tale .",4,positive
5442,"Left me with the visceral sensation of longing , lasting traces of Charlotte 's web of desire and desperation .",3,positive
5444,"You can almost see Mendes and company getting together before a single frame had been shot and collectively vowing , ` This is going to be something really good . '",3,positive
5446,"A fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .",3,positive
5447,"Its use of the thriller form to examine the labyrinthine ways in which people 's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff .",4,positive
5454,One of the greatest films I 've ever seen .,4,positive
5456,"Poignant and moving , A Walk to Remember is an inspirational love story , capturing the innocence and idealism of that first encounter .",4,positive
5459,"` Anyone with a passion for cinema , and indeed sex , should see it as soon as possible . '",4,positive
5460,"To call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest .",4,positive
5462,Adaptation is simply brilliant .,4,positive
5463,"I enjoyed the movie in a superficial way , while never sure what its purpose was .",3,positive
5465,It will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .,3,positive
5467,"While it can be a bit repetitive , overall it 's an entertaining and informative documentary .",3,positive
5468,"Ultimately , `` MIB II '' succeeds due to its rapid-fire delivery and enough inspired levity that it ca n't be dismissed as mindless .",3,positive
5469,"J. Lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear : She 's a pretty woman , but she 's no working girl .",3,positive
5473,Splendidly illustrates the ability of the human spirit to overcome adversity .,3,positive
5474,"The filmmakers know how to please the eye , but it is not always the prettiest pictures that tell the best story .",3,positive
5481,A must-see for fans of thoughtful war films and those interested in the sights and sounds of battle .,4,positive
5482,"An enthralling aesthetic experience , one that 's steeped in mystery and a ravishing , baroque beauty .",4,positive
5487,"American musical comedy as we know it would n't exist without the precedent of Yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of Broadway .",3,positive
5496,Toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it 's hard not to be carried away .,3,positive
5500,"Grant carries the day with impeccable comic timing , raffish charm and piercing intellect .",3,positive
